student_id,course_id,grade_letter
74dc08b3d8df,ART_3,A
74dc08b3d8df,MTH_2,A
74e3f07ebc28,SOC_1,A
74e3f07ebc28,ENG_1,B
74e3f07ebc28,LANG_1,B
74e3f07ebc28,ART_1,B
74e3f07ebc28,LANG_2,B
74e4d63a3d44,MTH_1,C
74e4d63a3d44,ART_1,B
74e4d63a3d44,MTH_2,D
74e4d63a3d44,LANG_1,A
74e4d63a3d44,LANG_2,B
74e4d63a3d44,LANG_3,B
74e7bf4b1de9,SCI_1,A
74e7bf4b1de9,ENG_1,B
74e7bf4b1de9,ART_1,C
74e7bf4b1de9,SOC_1,B
74e7bf4b1de9,MTH_1,A
74e7bf4b1de9,LANG_1,B
74e7bf4b1de9,MTH_2,B
74e931b1c184,SOC_1,B
74e931b1c184,SOC_2,D
74e931b1c184,LANG_1,A
74e931b1c184,LANG_2,F
74e931b1c184,LANG_3,B
74e931b1c184,ART_1,D
74e931b1c184,ENG_1,C
74ea4e0bf573,ENG_1,C
74ea4e0bf573,LANG_1,C
74ea4e0bf573,SOC_1,C
74ea4e0bf573,ENG_2,A
74ea4e0bf573,LANG_2,D
74ea4e0bf573,SCI_1,B
74ea4e0bf573,ART_1,C
74f5a3bbc4ed,ENG_1,C
74f5a3bbc4ed,SCI_1,A
74f5a3bbc4ed,ENG_2,C
74f5a3bbc4ed,ART_1,A
74f5a3bbc4ed,MTH_1,F
74f5a3bbc4ed,MTH_2,A
74f5fd0342e7,ART_1,A
74f5fd0342e7,ART_2,A
74f5fd0342e7,SOC_1,C
74f5fd0342e7,LANG_1,B
74f5fd0342e7,MTH_1,C
74f5fd0342e7,ART_3,A
74f6020b4029,MTH_1,B
74f6020b4029,SOC_1,B
74f6020b4029,MTH_2,A
74f6020b4029,LANG_1,B
74f6020b4029,SOC_2,C
74f6020b4029,ENG_1,A
74fc83d78f6b,SCI_1,B
74fc83d78f6b,SCI_2,B
74fc83d78f6b,ART_1,B
74fc83d78f6b,SOC_1,A
74fc83d78f6b,LANG_1,A
74fc83d78f6b,ART_2,B
75069c36fecb,LANG_1,C
75069c36fecb,SOC_1,C
75069c36fecb,ART_1,C
75069c36fecb,ENG_1,B
75069c36fecb,LANG_2,A
75069c36fecb,SCI_1,B
75069c36fecb,MTH_1,C
75077090ed54,ART_1,A
75077090ed54,ART_2,C
75077090ed54,SOC_1,B
75077090ed54,ART_3,A
75077090ed54,ENG_1,B
75077090ed54,LANG_1,B
7514ab726f4b,SCI_1,A
7514ab726f4b,ENG_1,B
7514ab726f4b,MTH_1,C
7514ab726f4b,SCI_2,F
7514ab726f4b,LANG_1,C
7514ab726f4b,SCI_3,B
751685258e92,ART_1,A
751685258e92,ART_2,B
751685258e92,SOC_1,B
751685258e92,SOC_2,B
751685258e92,ART_3,B
751685258e92,ART_4,B
7518ea6a4abd,ENG_1,B
7518ea6a4abd,ENG_2,B
7518ea6a4abd,MTH_1,B
7518ea6a4abd,SCI_1,B
7518ea6a4abd,ENG_3,C
751ba182c443,SOC_1,A
751ba182c443,SCI_1,C
751ba182c443,ENG_1,B
751ba182c443,SCI_2,A
751ba182c443,LANG_1,B
751ba182c443,ART_1,C
751ba182c443,ART_2,A
7522e2b5b7f7,ART_1,B
7522e2b5b7f7,SOC_1,A
7522e2b5b7f7,ENG_1,A
7522e2b5b7f7,LANG_1,B
7522e2b5b7f7,LANG_2,C
7522e2b5b7f7,ART_2,B
7522e2b5b7f7,SOC_2,A
7527d560cf40,SOC_1,B
7527d560cf40,ART_1,B
7527d560cf40,SCI_1,B
7527d560cf40,ART_2,A
7527d560cf40,ART_3,A
7527d560cf40,SCI_2,B
753096d5589c,SCI_1,A
753096d5589c,MTH_1,B
753096d5589c,SCI_2,B
753096d5589c,MTH_2,B
753096d5589c,MTH_3,C
753096d5589c,SOC_1,C
75315463deea,ART_1,C
75315463deea,MTH_1,C
75315463deea,ART_2,C
75315463deea,MTH_2,D
75315463deea,ENG_1,B
75315463deea,ART_3,A
753493bb37a4,MTH_1,B
753493bb37a4,SOC_1,C
753493bb37a4,SCI_1,F
753493bb37a4,SCI_2,B
753493bb37a4,SCI_3,D
753493bb37a4,SCI_4,D
753493bb37a4,ENG_1,B
753a015760ba,LANG_1,D
753a015760ba,SOC_1,C
753a015760ba,SOC_2,C
753a015760ba,LANG_2,D
753a015760ba,ENG_1,B
753a015760ba,LANG_3,F
753c8380824f,MTH_1,B
753c8380824f,SCI_1,D
753c8380824f,SCI_2,B
753c8380824f,MTH_2,C
753c8380824f,SOC_1,B
753c8380824f,ENG_1,C
753c8380824f,SCI_3,D
7548fefcddb4,ENG_1,B
7548fefcddb4,LANG_1,B
7548fefcddb4,ENG_2,B
7548fefcddb4,ENG_3,C
7548fefcddb4,LANG_2,C
7548fefcddb4,SOC_1,B
754f9c23b198,ENG_1,C
754f9c23b198,MTH_1,B
754f9c23b198,LANG_1,F
754f9c23b198,SOC_1,B
754f9c23b198,ENG_2,A
754f9c23b198,ENG_3,C
754f9c23b198,MTH_2,A
7557e5e8d7f4,ART_1,C
7557e5e8d7f4,LANG_1,C
7557e5e8d7f4,SCI_1,C
7557e5e8d7f4,LANG_2,C
7557e5e8d7f4,SCI_2,D
7557e5e8d7f4,ART_2,A
7557e5e8d7f4,SCI_3,C
755b378d6a61,SOC_1,B
755b378d6a61,SOC_2,A
755b378d6a61,SOC_3,C
755b378d6a61,ART_1,A
755b378d6a61,ART_2,A
755b378d6a61,SOC_4,D
755b378d6a61,SOC_5,F
7566b85c4a69,MTH_1,B
7566b85c4a69,LANG_1,A
7566b85c4a69,SCI_1,B
7566b85c4a69,ENG_1,C
7566b85c4a69,MTH_2,A
7566b85c4a69,MTH_3,A
7566b85c4a69,MTH_4,B
756883bbe52c,SOC_1,A
756883bbe52c,SOC_2,A
756883bbe52c,MTH_1,D
756883bbe52c,LANG_1,D
756883bbe52c,MTH_2,A
756883bbe52c,MTH_3,B
756883bbe52c,SOC_3,F
7570e17352a0,SOC_1,A
7570e17352a0,ENG_1,A
7570e17352a0,ENG_2,A
7570e17352a0,SOC_2,A
7570e17352a0,SOC_3,B
7570e17352a0,ENG_3,C
75767d7ab2d5,LANG_1,F
75767d7ab2d5,SOC_1,D
75767d7ab2d5,MTH_1,B
75767d7ab2d5,ART_1,F
758b120680e9,SOC_1,C
758b120680e9,ART_1,C
758b120680e9,ART_2,D
758b120680e9,LANG_1,A
758b120680e9,MTH_1,C
758b120680e9,MTH_2,D
758b120680e9,SCI_1,F
759573694eaf,SOC_1,C
759573694eaf,LANG_1,D
759573694eaf,SOC_2,B
759573694eaf,MTH_1,B
759573694eaf,ART_1,F
759573694eaf,SOC_3,C
75abee940247,MTH_1,D
75abee940247,ENG_1,B
75abee940247,ENG_2,A
75abee940247,SCI_1,B
75abee940247,ENG_3,F
75abee940247,LANG_1,B
75abee940247,SOC_1,C
75ae327cd508,MTH_1,C
75ae327cd508,SCI_1,B
75ae327cd508,MTH_2,A
75ae327cd508,ENG_1,A
75ae327cd508,SCI_2,A
75ae327cd508,SOC_1,B
75b95caf773e,SOC_1,A
75b95caf773e,MTH_1,D
75b95caf773e,SOC_2,B
75b95caf773e,SCI_1,A
75c638c8cba1,SOC_1,C
75c638c8cba1,SCI_1,A
75c638c8cba1,MTH_1,A
75c638c8cba1,SOC_2,B
75c638c8cba1,ENG_1,B
75c638c8cba1,MTH_2,B
75e6f5b97602,SOC_1,A
75e6f5b97602,LANG_1,B
75e6f5b97602,SOC_2,C
75e6f5b97602,ENG_1,B
75e6f5b97602,LANG_2,A
75e6f5b97602,ART_1,B
75e6f5b97602,MTH_1,A
75e765f490ee,MTH_1,B
75e765f490ee,ART_1,B
75e765f490ee,ART_2,A
75e765f490ee,ART_3,C
75e765f490ee,SOC_1,C
75e765f490ee,ENG_1,F
75f25dc39aa3,ENG_1,B
75f25dc39aa3,MTH_1,B
75f25dc39aa3,SOC_1,A
75f25dc39aa3,MTH_2,A
75f669022635,MTH_1,A
75f669022635,ART_1,B
75f669022635,LANG_1,F
75f669022635,SOC_1,C
75f669022635,ENG_1,F
75f6f55a9f72,SOC_1,B
75f6f55a9f72,SCI_1,A
75f6f55a9f72,SCI_2,C
75f6f55a9f72,ART_1,A
75f6f55a9f72,SCI_3,A
75f991838667,SOC_1,B
75f991838667,ART_1,F
75f991838667,ART_2,C
75f991838667,ENG_1,A
75fa4a417797,SOC_1,B
75fa4a417797,LANG_1,B
75fa4a417797,SOC_2,B
75fa4a417797,SOC_3,A
75fe8088f333,ART_1,C
75fe8088f333,LANG_1,B
75fe8088f333,MTH_1,D
75fe8088f333,ENG_1,F
75fe8088f333,ART_2,B
75fe8088f333,SCI_1,B
75fe8088f333,ART_3,C
7603ef486b29,ART_1,B
7603ef486b29,SCI_1,B
7603ef486b29,LANG_1,A
7603ef486b29,LANG_2,A
7603ef486b29,SCI_2,B
7603ef486b29,MTH_1,B
7604642d63ae,MTH_1,A
7604642d63ae,SOC_1,C
7604642d63ae,SCI_1,F
7604642d63ae,MTH_2,A
7604642d63ae,SCI_2,C
7604642d63ae,LANG_1,A
7.60549E+11,ENG_1,A
7.60549E+11,SCI_1,A
7.60549E+11,ENG_2,A
7.60549E+11,LANG_1,B
7.60549E+11,ENG_3,B
7.60549E+11,SOC_1,B
760cc0216fff,MTH_1,B
760cc0216fff,SCI_1,C
760cc0216fff,MTH_2,B
760cc0216fff,LANG_1,B
760cc0216fff,ENG_1,A
760cc0216fff,ENG_2,A
760dbbd6d1e5,MTH_1,C
760dbbd6d1e5,ENG_1,C
760dbbd6d1e5,LANG_1,A
760dbbd6d1e5,SOC_1,B
760dbbd6d1e5,SCI_1,C
760dbbd6d1e5,ENG_2,B
760dbbd6d1e5,SCI_2,C
76142d6e13f4,SOC_1,B
76142d6e13f4,ENG_1,A
76142d6e13f4,ENG_2,B
76142d6e13f4,SCI_1,C
76142d6e13f4,SOC_2,A
76142d6e13f4,ART_1,B
761b839d7cd9,ENG_1,B
761b839d7cd9,ENG_2,B
761b839d7cd9,ART_1,B
761b839d7cd9,LANG_1,B
761b839d7cd9,SCI_1,C
761b839d7cd9,ENG_3,B
761b839d7cd9,MTH_1,F
761f68065eef,MTH_1,A
761f68065eef,LANG_1,B
761f68065eef,MTH_2,B
764d0b8c505d,MTH_1,F
764d0b8c505d,SCI_1,C
764d0b8c505d,ENG_1,B
764d0b8c505d,SOC_1,D
764d0b8c505d,ART_1,C
764d0b8c505d,LANG_1,C
76583f8b20fb,MTH_1,B
76583f8b20fb,ART_1,C
76583f8b20fb,SCI_1,F
76583f8b20fb,ART_2,B
76583f8b20fb,MTH_2,C
76583f8b20fb,SCI_2,C
765a615af754,ART_1,C
765a615af754,ENG_1,F
765a615af754,ENG_2,F
765a615af754,LANG_1,B
765a615af754,SOC_1,D
766169efb483,MTH_1,B
766169efb483,LANG_1,B
766169efb483,SOC_1,D
766169efb483,ART_1,C
766169efb483,ART_2,C
766169efb483,MTH_2,B
76660605f8ca,SOC_1,B
76660605f8ca,SCI_1,C
76660605f8ca,ART_1,B
76660605f8ca,MTH_1,B
76660605f8ca,ART_2,A
76660605f8ca,LANG_1,A
76697e9d77e3,LANG_1,B
76697e9d77e3,ENG_1,F
76697e9d77e3,ENG_2,B
76697e9d77e3,MTH_1,F
76697e9d77e3,ENG_3,A
76697e9d77e3,SCI_1,B
76697e9d77e3,ART_1,A
7686459eb36c,LANG_1,B
7686459eb36c,ENG_1,B
7686459eb36c,MTH_1,D
7686459eb36c,ART_1,B
7686459eb36c,SCI_1,B
7686459eb36c,SCI_2,B
7686f528a818,MTH_1,A
7686f528a818,MTH_2,B
7686f528a818,SCI_1,B
7686f528a818,MTH_3,B
7686f528a818,ART_1,A
76902548fe0e,MTH_1,B
76902548fe0e,MTH_2,B
76902548fe0e,SCI_1,D
76902548fe0e,SCI_2,B
76902548fe0e,SOC_1,D
76902548fe0e,SOC_2,D
7699050353ee,ENG_1,A
7699050353ee,MTH_1,B
7699050353ee,SCI_1,B
7699050353ee,ART_1,B
76b70219efb4,ART_1,B
76b70219efb4,ART_2,B
76b70219efb4,ART_3,C
76b70219efb4,ENG_1,F
76b70219efb4,SOC_1,F
76b70219efb4,LANG_1,A
76bd7bcf216b,ART_1,F
76bd7bcf216b,LANG_1,B
76bd7bcf216b,MTH_1,F
76bd7bcf216b,SOC_1,A
76bd7bcf216b,LANG_2,B
76bd7bcf216b,MTH_2,C
76c35387b116,ART_1,C
76c35387b116,MTH_1,F
76c35387b116,ART_2,A
76c35387b116,ART_3,A
76c35387b116,SCI_1,B
76c35387b116,ENG_1,D
76c35387b116,SCI_2,A
76c52ef9c676,ENG_1,D
76c52ef9c676,SOC_1,B
76c52ef9c676,SCI_1,B
76c52ef9c676,ART_1,A
76c52ef9c676,SCI_2,B
76c52ef9c676,SCI_3,A
76cc3437a69e,SCI_1,D
76cc3437a69e,ART_1,C
76cc3437a69e,MTH_1,D
76cc3437a69e,ENG_1,F
76cc3437a69e,MTH_2,A
76cc3437a69e,ENG_2,B
76d0d7306ce6,SCI_1,B
76d0d7306ce6,SCI_2,C
76d0d7306ce6,SCI_3,C
76d0d7306ce6,ART_1,B
76d0d7306ce6,SCI_4,C
76d0d7306ce6,LANG_1,C
76d0d7306ce6,ENG_1,D
76d398818935,SOC_1,C
76d398818935,ENG_1,C
76d398818935,SOC_2,B
76d398818935,ENG_2,D
76d398818935,MTH_1,D
76d398818935,MTH_2,C
76d398818935,LANG_1,F
76dac8f8a309,ENG_1,A
76dac8f8a309,ART_1,C
76dac8f8a309,MTH_1,C
76dac8f8a309,ART_2,F
76dac8f8a309,LANG_1,A
76dac8f8a309,SOC_1,B
76dac8f8a309,SOC_2,C
76dcfb7ab264,ART_1,A
76dcfb7ab264,LANG_1,D
76dcfb7ab264,LANG_2,C
76dcfb7ab264,SCI_1,A
76dcfb7ab264,SCI_2,A
76dcfb7ab264,SCI_3,C
76e32939eb39,LANG_1,B
76e32939eb39,SOC_1,A
76e32939eb39,SCI_1,D
76e32939eb39,ART_1,B
76e32939eb39,SCI_2,B
76e32939eb39,LANG_2,F
76e32939eb39,LANG_3,A
76f1f0abbfad,SCI_1,C
76f1f0abbfad,ENG_1,A
76f1f0abbfad,ART_1,B
76f1f0abbfad,MTH_1,C
76f1f0abbfad,ART_2,B
76f1f0abbfad,ART_3,A
76f1f0abbfad,ENG_2,A
76f44462dda8,ART_1,C
76f44462dda8,LANG_1,C
76f44462dda8,LANG_2,A
76f44462dda8,SCI_1,B
76f44462dda8,SCI_2,B
76f95cd8471e,SOC_1,B
76f95cd8471e,ENG_1,B
76f95cd8471e,SOC_2,A
76f95cd8471e,SOC_3,B
76f95cd8471e,SOC_4,B
76f95cd8471e,SOC_5,B
76fdf6083816,LANG_1,A
76fdf6083816,SCI_1,B
76fdf6083816,SOC_1,C
76fdf6083816,SCI_2,B
76fdf6083816,MTH_1,A
76fdf6083816,SOC_2,A
77022926347f,ENG_1,B
77022926347f,ART_1,A
77022926347f,MTH_1,B
77022926347f,SOC_1,A
77022926347f,ART_2,A
77022926347f,SOC_2,A
770253226f12,ENG_1,A
770253226f12,LANG_1,A
770253226f12,ART_1,A
770253226f12,SOC_1,B
770253226f12,SOC_2,B
770253226f12,MTH_1,C
7705d9c975a7,LANG_1,C
7705d9c975a7,MTH_1,C
7705d9c975a7,ART_1,A
7705d9c975a7,LANG_2,A
7705d9c975a7,ART_2,A
7705d9c975a7,LANG_3,B
77085978a769,MTH_1,B
77085978a769,ART_1,A
77085978a769,MTH_2,B
77085978a769,LANG_1,B
77085978a769,LANG_2,D
77085978a769,ART_2,B
770d3c91c09b,ENG_1,C
770d3c91c09b,LANG_1,A
770d3c91c09b,SOC_1,B
770d3c91c09b,ENG_2,A
770d3c91c09b,MTH_1,B
77129b81533b,ENG_1,B
77129b81533b,SOC_1,A
77129b81533b,MTH_1,B
77129b81533b,SCI_1,B
77129b81533b,ENG_2,B
772fb19702b4,MTH_1,A
772fb19702b4,LANG_1,B
772fb19702b4,MTH_2,A
772fb19702b4,SCI_1,B
772fb19702b4,LANG_2,A
772fb19702b4,ART_1,C
7754e9a78baa,ENG_1,F
7754e9a78baa,ART_1,B
7754e9a78baa,ENG_2,B
7754e9a78baa,SCI_1,C
7754e9a78baa,ART_2,B
7754e9a78baa,SCI_2,A
775d99bb81b4,MTH_1,A
775d99bb81b4,SCI_1,B
775d99bb81b4,LANG_1,B
775d99bb81b4,LANG_2,C
775d99bb81b4,ART_1,A
775d99bb81b4,LANG_3,A
775d99bb81b4,MTH_2,C
775eb6dc2d80,ART_1,C
775eb6dc2d80,LANG_1,B
775eb6dc2d80,ART_2,D
775eb6dc2d80,SCI_1,C
775eb6dc2d80,MTH_1,B
775eb6dc2d80,ART_3,A
775eb6dc2d80,SCI_2,B
775fd32662eb,ART_1,B
775fd32662eb,SOC_1,A
775fd32662eb,SCI_1,B
775fd32662eb,MTH_1,A
775fd32662eb,ART_2,C
775fd32662eb,ART_3,C
775fd32662eb,MTH_2,A
7763887111d5,ENG_1,A
7763887111d5,LANG_1,D
7763887111d5,MTH_1,C
7763887111d5,SCI_1,B
7763887111d5,SCI_2,A
7763887111d5,SCI_3,B
776bd4ff5e83,ENG_1,B
776bd4ff5e83,MTH_1,B
776bd4ff5e83,SCI_1,B
776bd4ff5e83,ENG_2,F
776bd4ff5e83,LANG_1,A
776bd4ff5e83,ART_1,C
776bd4ff5e83,ENG_3,B
776efae1b1ef,LANG_1,A
776efae1b1ef,ENG_1,A
776efae1b1ef,SCI_1,A
776efae1b1ef,MTH_1,B
7770fee85a09,LANG_1,F
7770fee85a09,LANG_2,C
7770fee85a09,MTH_1,C
7770fee85a09,SOC_1,F
7770fee85a09,SCI_1,B
7770fee85a09,LANG_3,F
7771e49f09ae,SCI_1,D
7771e49f09ae,SOC_1,A
7771e49f09ae,ART_1,F
7771e49f09ae,LANG_1,A
7771e49f09ae,ENG_1,B
7771e49f09ae,ENG_2,C
77741fb5a747,ENG_1,A
77741fb5a747,LANG_1,B
77741fb5a747,ENG_2,C
77741fb5a747,MTH_1,A
77741fb5a747,SCI_1,B
77741fb5a747,ENG_3,A
777a7c41101c,ART_1,B
777a7c41101c,LANG_1,A
777a7c41101c,LANG_2,A
777a7c41101c,SOC_1,B
777a7c41101c,SCI_1,A
777a7c41101c,SCI_2,B
777a7c41101c,ENG_1,C
7782e88e898d,SOC_1,B
7782e88e898d,SCI_1,B
7782e88e898d,ART_1,A
7782e88e898d,LANG_1,F
7782e88e898d,SOC_2,B
7782e88e898d,SOC_3,F
7788f27ccf4a,ENG_1,A
7788f27ccf4a,MTH_1,C
7788f27ccf4a,LANG_1,B
7788f27ccf4a,ART_1,A
7788f27ccf4a,ENG_2,B
778ee6227ac0,ENG_1,A
778ee6227ac0,SCI_1,B
778ee6227ac0,MTH_1,A
778ee6227ac0,MTH_2,A
77960e0e5308,ART_1,B
77960e0e5308,SCI_1,B
77960e0e5308,ENG_1,C
77960e0e5308,MTH_1,A
77960e0e5308,SCI_2,A
7797dc599ce3,MTH_1,B
7797dc599ce3,SCI_1,F
7797dc599ce3,ENG_1,B
7797dc599ce3,MTH_2,F
7797dc599ce3,ENG_2,F
77aad5e3f69f,SOC_1,A
77aad5e3f69f,SOC_2,D
77aad5e3f69f,ART_1,C
77aad5e3f69f,ART_2,A
77aad5e3f69f,ART_3,B
77aad5e3f69f,SOC_3,C
77abee7ad240,SCI_1,F
77abee7ad240,ART_1,C
77abee7ad240,SOC_1,A
77abee7ad240,SOC_2,B
77abee7ad240,ENG_1,F
77abee7ad240,MTH_1,B
77abee7ad240,MTH_2,B
77b053bd535c,ART_1,B
77b053bd535c,SCI_1,B
77b053bd535c,MTH_1,A
77b053bd535c,LANG_1,C
77b053bd535c,ART_2,F
77b053bd535c,LANG_2,C
77b8aaac2971,ART_1,B
77b8aaac2971,ART_2,A
77b8aaac2971,ART_3,A
77b8aaac2971,MTH_1,F
77b8aaac2971,ART_4,A
77b8aaac2971,SCI_1,B
77c46315d321,ART_1,B
77c46315d321,SOC_1,D
77c46315d321,LANG_1,B
77c46315d321,ENG_1,B
77c46315d321,ART_2,D
77d40a9acbc1,MTH_1,A
77d40a9acbc1,SOC_1,A
77d40a9acbc1,SOC_2,C
77d40a9acbc1,LANG_1,B
77d40a9acbc1,SCI_1,B
77d4a21e629a,SOC_1,B
77d4a21e629a,ENG_1,B
77d4a21e629a,LANG_1,A
77d4a21e629a,ART_1,D
77d4a21e629a,ART_2,F
77de4afeae6b,LANG_1,A
77de4afeae6b,MTH_1,A
77de4afeae6b,ART_1,B
77de4afeae6b,ENG_1,A
77de4afeae6b,SCI_1,B
77f561c0b502,MTH_1,B
77f561c0b502,SOC_1,F
77f561c0b502,MTH_2,B
77f561c0b502,ENG_1,B
77f58e4c980e,SCI_1,B
77f58e4c980e,LANG_1,A
77f58e4c980e,LANG_2,A
77f58e4c980e,ART_1,C
77f58e4c980e,MTH_1,D
77f58e4c980e,MTH_2,C
77f58e4c980e,LANG_3,C
77f981bb760d,SCI_1,D
77f981bb760d,ART_1,A
77f981bb760d,ART_2,B
77f981bb760d,SOC_1,A
77f981bb760d,SOC_2,A
780d2349bc25,SCI_1,A
780d2349bc25,SCI_2,C
780d2349bc25,SCI_3,B
780d2349bc25,ENG_1,B
780d2349bc25,SCI_4,A
780d2349bc25,SCI_5,B
78108c7f17a7,SCI_1,A
78108c7f17a7,LANG_1,A
78108c7f17a7,MTH_1,B
78108c7f17a7,LANG_2,B
78108c7f17a7,SOC_1,B
78108c7f17a7,SCI_2,A
78274e1f161d,LANG_1,F
78274e1f161d,ENG_1,B
78274e1f161d,LANG_2,A
78274e1f161d,LANG_3,B
78274e1f161d,ART_1,A
78274e1f161d,LANG_4,D
78277a4b290a,MTH_1,B
78277a4b290a,ENG_1,A
78277a4b290a,MTH_2,B
78277a4b290a,MTH_3,B
78277a4b290a,ENG_2,A
78277a4b290a,ART_1,C
78277a4b290a,SCI_1,A
78280fc12ff4,SCI_1,B
78280fc12ff4,SOC_1,B
78280fc12ff4,MTH_1,D
78280fc12ff4,SOC_2,B
78280fc12ff4,ENG_1,B
78280fc12ff4,ENG_2,C
782d02467677,SCI_1,C
782d02467677,MTH_1,B
782d02467677,SCI_2,F
782d02467677,ART_1,D
782d02467677,ART_2,A
782d02467677,ART_3,A
782d02467677,LANG_1,A
783ab03f99de,ENG_1,F
783ab03f99de,SOC_1,F
783ab03f99de,SCI_1,A
783ab03f99de,ART_1,B
783ab03f99de,LANG_1,C
783ab03f99de,ART_2,B
783cb512d63f,LANG_1,B
783cb512d63f,ART_1,A
783cb512d63f,ENG_1,A
783cb512d63f,LANG_2,C
783cb512d63f,LANG_3,F
783ef47f44f7,ENG_1,C
783ef47f44f7,SOC_1,A
783ef47f44f7,MTH_1,F
783ef47f44f7,SOC_2,B
783ef47f44f7,SCI_1,B
783ef47f44f7,ART_1,B
783ef47f44f7,SCI_2,B
784052d5bb05,MTH_1,C
784052d5bb05,MTH_2,B
784052d5bb05,SOC_1,A
784052d5bb05,ENG_1,D
784052d5bb05,SOC_2,B
784696560b18,SOC_1,B
784696560b18,ART_1,C
784696560b18,SCI_1,A
784696560b18,SCI_2,A
784696560b18,ART_2,A
784696560b18,SCI_3,B
7854d9fcbdd3,LANG_1,B
7854d9fcbdd3,SCI_1,B
7854d9fcbdd3,ART_1,C
7854d9fcbdd3,MTH_1,C
7854d9fcbdd3,ENG_1,C
785ad5f9a3a2,SCI_1,D
785ad5f9a3a2,ART_1,D
785ad5f9a3a2,SCI_2,A
785ad5f9a3a2,SCI_3,C
785ad5f9a3a2,ENG_1,D
785ad5f9a3a2,SCI_4,A
78677b1f3e90,SOC_1,A
78677b1f3e90,LANG_1,B
78677b1f3e90,SOC_2,B
78677b1f3e90,ART_1,A
78677b1f3e90,ENG_1,B
78677b1f3e90,MTH_1,B
7868b09029f7,ART_1,C
7868b09029f7,ART_2,B
7868b09029f7,ENG_1,A
7868b09029f7,SCI_1,A
7868b09029f7,SCI_2,A
7868b09029f7,ENG_2,A
786eaca604af,SCI_1,C
786eaca604af,ENG_1,F
786eaca604af,SOC_1,F
786eaca604af,MTH_1,F
786eaca604af,SCI_2,A
786eaca604af,SOC_2,C
787ead9d1515,LANG_1,B
787ead9d1515,SOC_1,B
787ead9d1515,ART_1,B
787ead9d1515,SCI_1,A
787ead9d1515,LANG_2,B
787ead9d1515,SCI_2,B
7882779e5ba9,ENG_1,A
7882779e5ba9,LANG_1,B
7882779e5ba9,LANG_2,A
7882779e5ba9,MTH_1,A
7882779e5ba9,SCI_1,C
7882779e5ba9,SOC_1,A
788eb715aea3,SOC_1,C
788eb715aea3,ENG_1,C
788eb715aea3,SCI_1,C
788eb715aea3,LANG_1,D
788eb715aea3,LANG_2,B
788eb715aea3,ENG_2,A
78a2047984f7,ART_1,B
78a2047984f7,SOC_1,B
78a2047984f7,SOC_2,C
78a2047984f7,ART_2,A
78a2047984f7,LANG_1,B
78a2047984f7,LANG_2,A
78a2bd807d1f,LANG_1,B
78a2bd807d1f,ART_1,D
78a2bd807d1f,MTH_1,C
78a2bd807d1f,ART_2,A
78a2bd807d1f,LANG_2,C
78a2bd807d1f,SOC_1,D
78a2bd807d1f,SOC_2,B
78a53eb5e476,ENG_1,A
78a53eb5e476,LANG_1,C
78a53eb5e476,SCI_1,C
78a53eb5e476,SOC_1,A
78a53eb5e476,ENG_2,F
78a53eb5e476,MTH_1,D
78a53eb5e476,ART_1,A
78a65c071b72,SOC_1,C
78a65c071b72,LANG_1,F
78a65c071b72,ENG_1,A
78a65c071b72,LANG_2,B
78a65c071b72,SOC_2,F
78a65c071b72,SCI_1,F
78a9912b57e7,LANG_1,C
78a9912b57e7,ENG_1,D
78a9912b57e7,MTH_1,C
78a9912b57e7,ENG_2,C
78a9912b57e7,SCI_1,B
78a9912b57e7,ENG_3,B
78a9912b57e7,ENG_4,D
78acf78af6f8,MTH_1,C
78acf78af6f8,MTH_2,F
78acf78af6f8,LANG_1,B
78acf78af6f8,SCI_1,B
78acf78af6f8,ENG_1,F
78acf78af6f8,MTH_3,F
78ae7fa28e81,MTH_1,B
78ae7fa28e81,LANG_1,A
78ae7fa28e81,SOC_1,B
78ae7fa28e81,LANG_2,B
78ae7fa28e81,SOC_2,A
78ae7fa28e81,MTH_2,B
78b674aa4de1,SOC_1,C
78b674aa4de1,MTH_1,B
78b674aa4de1,MTH_2,A
78b674aa4de1,ART_1,F
78b674aa4de1,SCI_1,B
78b6ef02f7d5,ENG_1,A
78b6ef02f7d5,SCI_1,C
78b6ef02f7d5,ENG_2,A
78b6ef02f7d5,SCI_2,D
78b6ef02f7d5,MTH_1,B
78b6ef02f7d5,SOC_1,B
78ca8bec1b8f,MTH_1,A
78ca8bec1b8f,ENG_1,B
78ca8bec1b8f,ART_1,A
78ca8bec1b8f,ENG_2,B
78ca8bec1b8f,MTH_2,B
78ca8bec1b8f,ENG_3,B
78ca8bec1b8f,LANG_1,C
78d4c3ad59d1,LANG_1,A
78d4c3ad59d1,ART_1,A
78d4c3ad59d1,LANG_2,A
78d4c3ad59d1,LANG_3,C
78d74a000e80,SOC_1,C
78d74a000e80,SOC_2,C
78d74a000e80,ENG_1,B
78d74a000e80,ENG_2,D
78d74a000e80,LANG_1,D
78d74a000e80,LANG_2,A
78d74a000e80,SOC_3,B
78dec9ee1204,ENG_1,A
78dec9ee1204,SCI_1,B
78dec9ee1204,LANG_1,C
78dec9ee1204,ENG_2,B
78dec9ee1204,ART_1,B
78dec9ee1204,SCI_2,B
78dec9ee1204,SCI_3,A
78ed67dcce69,ART_1,A
78ed67dcce69,SCI_1,D
78ed67dcce69,SOC_1,A
78ed67dcce69,ENG_1,B
78ed67dcce69,LANG_1,D
